,id,best_precision,mean_precision,best_recall,mean_recall,best_f1,mean_f1,annotator_0_precision,annotator_0_recall,annotator_0_f1,annotator_0_tp,annotator_0_fp,annotator_0_fn,annotator_1_precision,annotator_1_recall,annotator_1_f1,annotator_1_tp,annotator_1_fp,annotator_1_fn,annotator_2_precision,annotator_2_recall,annotator_2_f1,annotator_2_tp,annotator_2_fp,annotator_2_fn,annotator_3_precision,annotator_3_recall,annotator_3_f1,annotator_3_tp,annotator_3_fp,annotator_3_fn,annotator_4_precision,annotator_4_recall,annotator_4_f1,annotator_4_tp,annotator_4_fp,annotator_4_fn,annotator_5_precision,annotator_5_recall,annotator_5_f1,annotator_5_tp,annotator_5_fp,annotator_5_fn,annotator_6_precision,annotator_6_recall,annotator_6_f1,annotator_6_tp,annotator_6_fp,annotator_6_fn,annotator_7_precision,annotator_7_recall,annotator_7_f1,annotator_7_tp,annotator_7_fp,annotator_7_fn
148,223004,0.6848017190857589,0.3425799309761021,0.9631499242806664,0.9233941047965867,0.7751672287025263,0.47649045403369666,0.21586247313928503,0.9513560051657339,0.3518828118780352,2210,8028,113,0.3068958781011916,0.9157679976683183,0.4597263881776282,3142,7096,289,0.18636452432115647,0.9631499242806664,0.31230051559047384,1908,8330,73,0.25825356514944325,0.9186935371785963,0.40317169868862457,2644,7594,234,0.4033014260597773,0.8983899042645779,0.5566940811648915,4129.0,6109.0,467,0.6848017190857589,0.8930072602216278,0.7751672287025263,7011.0,3227.0,840,,,,,,,,,,,,
149,145059,0.2487228819743913,0.2013932196643004,0.8064220183486238,0.7918382882308729,0.37864862135137867,0.317638430061119,0.1846347774165727,0.7999425122161541,0.30002156101768007,2783,12290,696,0.11663238904000531,0.8064220183486238,0.2037906451051991,1758,13315,422,0.2487228819743913,0.7927680270670332,0.37864862135137867,3749,11324,980,0.21163670138658527,0.7978989494747374,0.33453935294426085,3190,11883,808,0.24533934850394745,0.7621599340478153,0.37119196988707653,3698.0,11375.0,1154,,,,,,,,,,,,,,,,,,
150,277053,0.2342128801431127,0.2217262969588551,0.9671894345852249,0.9468641940063651,0.3769524220830634,0.35922220927036763,0.22379248658318426,0.9560565533053115,0.36268754076973253,5004,17356,230,0.2257602862254025,0.9564228874573703,0.36529416021419786,5048,17312,230,0.2342128801431127,0.96516771102101,0.3769524220830634,5237,17123,189,0.20961538461538462,0.9671894345852249,0.34455634786444167,4687,17673,159,0.21525044722719142,0.8894843836629089,0.3466205754204026,4813.0,17547.0,598,,,,,,,,,,,,,,,,,,
151,81090,0.4906550218340611,0.3256419213973799,0.7700526231860947,0.733156027571488,0.5935238497702181,0.4414398718997159,0.1868122270742358,0.7118136439267887,0.2959529574541681,2139,9311,866,0.27982532751091704,0.7531734837799718,0.40804890473764655,3204,8246,1050,0.24917030567685589,0.679771265189421,0.3646705438742251,2853,8597,1344,0.4906550218340611,0.7509691217751637,0.5935238497702181,5618,5832,1863,0.4217467248908297,0.7700526231860947,0.5450031036623215,4829.0,6621.0,1442,,,,,,,,,,,,,,,,,,
152,226022,0.38708160962767957,0.27766077472734113,0.9564437612093262,0.8517476357625562,0.5284302400205365,0.41251950963083794,0.23147799924783755,0.7853269537480064,0.35756299469900515,2462,8174,673,0.1299360661902971,0.7454153182308522,0.22129703763010408,1382,9254,472,0.28883038736367056,0.9391623356771629,0.4417919033580212,3072,7564,199,0.35097781120722077,0.9564437612093262,0.5135153724465231,3733,6903,170,0.38708160962767957,0.8323898099474323,0.5284302400205365,4117.0,6519.0,829,,,,,,,,,,,,,,,,,,
153,335088,0.26518143993258547,0.21713804181808607,0.8983320095313742,0.8253807648816878,0.3915088837914545,0.34080803628953193,0.22278401011218202,0.8613317043372022,0.3540045192066281,4230,14757,681,0.23437088534260284,0.7262934551983026,0.35438400891932786,4450,14537,1677,0.26518143993258547,0.7476982476982477,0.3915088837914545,5035,13952,1699,0.1787012166218992,0.8983320095313742,0.2981022667369531,3393,15594,384,0.1846526570811608,0.8932484076433121,0.3060405027932961,3506.0,15481.0,419,,,,,,,,,,,,,,,,,,
154,104010,0.31763313609467453,0.2462248520710059,0.8551467163483931,0.6883331451611463,0.42643787734350175,0.35520793378361926,0.26875739644970414,0.6552221581073283,0.38116817724068486,2271,6179,1195,0.1739644970414201,0.7773664727657325,0.2843051929213809,1470,6980,421,0.253491124260355,0.505307855626327,0.33761525730948067,2142,6308,2097,0.21727810650887575,0.8551467163483931,0.3465131641030481,1836,6614,311,0.31763313609467453,0.6486225229579508,0.42643787734350175,2684.0,5766.0,1454,,,,,,,,,,,,,,,,,,
155,306052,0.10486185127490366,0.06745921128146265,0.7331622835150737,0.5494890385658221,0.17860633989666247,0.11940272050257132,0.04255144707715012,0.3838757396449704,0.07661081998671487,519,11678,833,0.04115766172009511,0.36938925680647533,0.07406314547064032,502,11695,857,0.09371156841846355,0.7331622835150737,0.16618202965978482,1143,11054,416,0.10486185127490366,0.6018823529411764,0.17860633989666247,1279,10918,846,0.055013527916700826,0.6591355599214146,0.1015512674990541,671.0,11526.0,347,,,,,,,,,,,,,,,,,,
156,108004,0.24143529117928653,0.11078549723181949,0.9912328767123287,0.9709363285142952,0.3880896620943459,0.1931953984847371,0.0703908754110644,0.9842840512223515,0.13138572705023116,1691,22332,27,0.07530283478333263,0.9912328767123287,0.13997214484679665,1809,22214,16,0.08471048578445656,0.9893048128342246,0.15605828220858897,2035,21988,22,0.24143529117928653,0.9885801943071416,0.3880896620943459,5800,18223,67,0.08208799900095741,0.9012797074954296,0.15047117622372286,1972.0,22051.0,216,,,,,,,,,,,,,,,,,,
157,289011,0.28178587980843506,0.22734435346825274,0.7838888888888889,0.5196997510683181,0.3754245137388083,0.3096070910731188,0.1719450023173181,0.256156501726122,0.2057681641708264,1113,5360,3232,0.24022864205159894,0.6346938775510204,0.3485374873921327,1555,4918,895,0.28178587980843506,0.562268803945746,0.3754245137388083,1824,4649,1420,0.21798238838251197,0.7838888888888889,0.3411096337483379,1411,5062,389,0.22477985478139967,0.36149068322981365,0.2771956563154887,1455.0,5018.0,2570,,,,,,,,,,,,,,,,,,
